Description	OGID	110193_0	115357_0	116153_0	1629725_0	166361_0	217634_0	224129_0	41139_0	41895_0	50390_0	7048_0	7054_0	7070_0	7539_0	77166_0
None	15954at7041	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
None	15958at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	15959at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	15965at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	15966at7041	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
None	15971at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2
None	15972at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	15978at7041	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1
None	15979at7041	2	2	2	0	1	1	1	2	2	1	1	1	1	2	2
None	1597at7041	2	1	1	1	2	2	1	2	2	1	3	4	2	1	2
None	15981at7041	1	1	1	2	1	1	2	1	1	3	1	1	1	2	1
None	15982at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	15983at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	15986at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	15993at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	15994at7041	2	3	1	3	1	4	1	3	2	5	1	1	2	5	2
None	159at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16007at7041	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1
None	16012at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16014at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16016at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16023at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
None	16025at7041	1	1	1	0	2	2	1	1	1	1	2	1	1	1	1
None	16032at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16034at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16043at7041	3	2	3	0	3	2	2	2	2	3	2	2	2	1	3
None	16046at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16049at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16054at7041	3	1	2	2	1	1	1	1	2	1	1	2	2	1	1
None	16061at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16071at7041	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
None	16072at7041	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1
None	16075at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	16086at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16087at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16092at7041	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
None	16094at7041	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1
None	16095at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16098at7041	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16099at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	1609at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	16101at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3
None	16102at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16106at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16107at7041	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1
None	1610at7041	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1
None	16110at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	0
None	16111at7041	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1
None	16112at7041	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16113at7041	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
None	16118at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	1611at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16123at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16125at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16126at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	16127at7041	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1
None	16130at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16132at7041	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
None	16135at7041	1	1	1	1	2	1	1	1	0	1	1	1	1	1	1
None	16140at7041	1	1	1	0	2	1	1	1	1	1	1	1	1	1	2
None	16141at7041	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
None	16142at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	16147at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4
None	16148at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	16149at7041	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1
None	16151at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16158at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16159at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16163at7041	1	1	1	1	2	1	2	1	1	1	3	1	1	1	1
None	16165at7041	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
None	16167at7041	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
None	16168at7041	2	1	1	0	1	2	2	1	1	1	1	1	1	1	1
None	1616at7041	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1
None	16174at7041	1	3	1	0	1	1	1	3	1	1	1	1	1	1	1
None	16178at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16179at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
None	1617at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16180at7041	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
None	16182at7041	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
None	16184at7041	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
None	16186at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16191at7041	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1
None	16193at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	16195at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16200at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16202at7041	1	2	1	1	1	1	1	2	1	1	3	1	1	2	1
None	1620at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	16212at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	16213at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16215at7041	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
None	16217at7041	1	2	1	0	1	1	1	1	1	1	1	2	1	1	1
None	16218at7041	5	1	3	2	4	3	2	1	2	1	2	8	2	2	2
None	16224at7041	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
None	16225at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	16226at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	1622at7041	1	1	1	0	1	1	2	1	1	1	1	2	1	1	2
None	16230at7041	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
None	16231at7041	3	2	2	1	5	2	6	2	1	1	7	2	1	1	6
None	16232at7041	1	2	1	0	1	1	1	2	1	1	2	2	1	1	1
None	16233at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16235at7041	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
None	16237at7041	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1
None	16239at7041	1	1	1	0	1	1	1	1	1	2	1	1	1	2	2
None	16248at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16251at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16253at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16257at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16260at7041	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
None	16261at7041	1	1	2	1	1	1	2	1	2	1	1	2	2	1	1
None	16262at7041	1	1	3	1	1	1	1	1	1	1	1	1	1	7	3
None	16264at7041	1	1	1	0	1	1	2	1	1	1	2	1	1	1	1
None	16265at7041	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
None	16268at7041	1	3	1	1	1	1	1	0	1	1	1	1	1	1	1
None	16274at7041	3	1	2	1	4	1	1	1	1	2	1	6	1	1	1
None	16276at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16280at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16281at7041	1	2	1	0	1	1	1	1	1	1	1	1	1	2	1
None	16284at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16285at7041	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3
None	1628at7041	1	1	1	1	1	1	1	1	3	2	3	1	3	1	2
None	16290at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16292at7041	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
None	16293at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16302at7041	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1
None	16303at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
None	16304at7041	1	1	1	1	1	1	1	1	2	1	1	0	2	1	1
None	16305at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	2
None	16308at7041	2	1	1	0	1	1	1	1	1	1	3	1	1	1	1
None	16317at7041	1	1	2	1	3	1	1	0	1	2	1	1	2	1	1
None	1631at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
None	16327at7041	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
None	16339at7041	1	1	1	2	1	1	2	1	1	1	1	3	1	1	2
None	16344at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16347at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	1634at7041	1	1	1	1	1	1	1	1	1	3	1	1	1	1	0
None	16350at7041	1	1	2	2	1	1	1	1	1	1	4	1	1	1	2
None	16358at7041	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1
None	16362at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
None	16363at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16364at7041	1	1	2	0	2	1	1	1	1	1	2	1	1	1	1
None	16368at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	16370at7041	1	1	1	1	1	1	2	0	1	1	1	1	1	1	3
None	16376at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16377at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	1637at7041	1	1	4	1	4	2	2	1	3	3	1	3	3	1	2
None	16382at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	16383at7041	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
None	16386at7041	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
None	16388at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16389at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	1638at7041	1	1	1	0	1	1	2	1	1	2	1	1	1	1	1
None	16391at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16393at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16396at7041	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1
None	16397at7041	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
None	1639at7041	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1
None	16406at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16407at7041	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1
None	16408at7041	1	2	1	2	1	1	1	2	1	12	2	1	1	2	4
None	16409at7041	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1
None	16410at7041	1	1	2	1	1	2	3	1	1	1	1	3	1	1	0
None	16415at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16419at7041	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
None	16420at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	3
None	16421at7041	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
None	16425at7041	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
None	16428at7041	1	1	1	1	1	1	2	1	1	1	0	3	1	1	1
None	16429at7041	1	1	1	0	1	1	1	1	1	2	1	1	1	1	2
None	1642at7041	1	2	1	0	1	1	2	1	1	1	1	1	1	2	1
None	16439at7041	1	1	1	2	1	2	1	1	1	3	1	1	1	1	1
None	16442at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16444at7041	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
None	16447at7041	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1
None	1644at7041	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1
None	16450at7041	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1
None	16452at7041	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1
None	16453at7041	2	3	4	1	4	2	1	3	2	5	2	4	2	2	3
None	16454at7041	1	1	2	0	3	2	3	1	2	1	2	2	2	1	1
None	16455at7041	1	1	3	1	5	1	0	1	1	5	4	4	1	1	2
None	16458at7041	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1
None	16466at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16471at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16474at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16475at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16476at7041	1	1	1	0	1	1	1	1	1	1	2	2	1	1	1
None	16480at7041	2	2	1	1	1	1	0	2	2	2	1	5	2	1	1
None	16488at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16491at7041	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1
None	16493at7041	1	1	1	0	1	1	4	1	1	1	1	1	1	1	2
None	16501at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16504at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16507at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16509at7041	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1
None	16511at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16514at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16516at7041	1	1	2	2	3	1	1	1	1	1	2	1	1	1	1
None	16517at7041	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
None	1651at7041	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1
None	16529at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	1652at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0
None	16531at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16533at7041	1	2	1	0	1	1	1	2	1	1	1	2	1	1	1
None	16537at7041	1	1	2	0	1	1	1	1	1	1	1	2	1	1	1
None	16538at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	16542at7041	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1
None	16548at7041	1	1	1	1	1	2	0	1	1	1	1	1	1	1	1
None	16552at7041	1	2	1	0	1	1	1	2	1	1	1	1	1	1	1
None	16554at7041	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1
None	16555at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16559at7041	1	1	1	1	1	0	1	1	1	1	1	1	1	1	3
None	16561at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	16562at7041	2	1	3	2	2	2	2	1	3	1	1	2	3	3	1
None	16563at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	1656at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	16578at7041	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1
None	16581at7041	1	1	1	1	2	1	1	1	1	0	1	1	1	1	1
None	16582at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16583at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
None	16585at7041	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1
None	16586at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	16591at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16596at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16597at7041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
None	16598at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	1659at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	165at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	16604at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	1660at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16616at7041	1	2	3	0	2	1	1	2	1	2	2	2	1	4	1
None	16618at7041	1	1	1	1	1	1	1	1	2	1	1	2	1	1	4
None	16634at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16635at7041	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1
None	16650at7041	1	1	2	0	1	1	2	1	1	1	1	1	1	1	1
None	16653at7041	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
None	16654at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16659at7041	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1
None	16662at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	16672at7041	1	1	2	1	1	0	1	1	1	3	1	2	1	1	1
None	16674at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16677at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	16678at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16680at7041	2	3	2	1	4	2	3	3	2	2	2	2	2	2	3
None	16684at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16685at7041	2	1	2	0	3	2	1	1	3	4	2	4	2	3	2
None	16686at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	2
None	16690at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16696at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16699at7041	1	1	1	1	1	1	1	1	0	1	1	3	1	1	4
None	1669at7041	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1
None	166at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16710at7041	1	1	1	1	3	0	2	1	1	1	1	2	1	1	1
None	16715at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16721at7041	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1
None	16722at7041	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
None	16724at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	1672at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16732at7041	2	2	2	3	3	2	2	2	2	4	2	3	2	2	2
None	16733at7041	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
None	16735at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16736at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
None	16739at7041	1	1	1	1	1	1	1	1	1	1	0	4	1	1	3
None	1673at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
None	16740at7041	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1
None	16743at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	16744at7041	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1
None	16750at7041	2	2	2	2	3	2	3	2	2	1	2	2	2	2	2
None	16752at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16756at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	16757at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16758at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	16766at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	16771at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16773at7041	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
None	16780at7041	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1
None	16782at7041	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3
None	16783at7041	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2
None	16787at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	16795at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	1679at7041	1	1	1	0	1	1	3	1	1	1	1	1	1	1	1
None	16802at7041	3	3	2	2	9	3	2	4	2	7	2	4	1	3	2
None	16807at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16808at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	16811at7041	1	1	2	1	2	3	3	1	0	2	2	2	1	2	1
None	16812at7041	1	1	1	1	3	1	1	1	1	2	2	1	1	1	1
None	16813at7041	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3
None	16819at7041	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16822at7041	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1
None	16828at7041	1	2	1	1	1	0	1	1	1	2	1	1	1	1	1
None	16830at7041	1	1	1	1	1	1	2	1	1	1	1	1	0	1	1
None	16834at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16837at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	16843at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16845at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	16848at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	1684at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16850at7041	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1
None	16859at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	16860at7041	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1
None	16862at7041	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2
None	16864at7041	1	4	1	0	3	1	1	3	1	2	1	1	1	4	1
None	16865at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16869at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16875at7041	0	1	2	1	1	1	1	1	1	2	1	1	1	1	1
None	16876at7041	1	1	1	2	1	1	2	1	2	1	2	2	2	1	1
None	16881at7041	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
None	16882at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16884at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16885at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16888at7041	1	1	2	1	1	2	1	1	1	1	2	1	1	2	3
None	16890at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16894at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16896at7041	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1
None	168at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16901at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16905at7041	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
None	16907at7041	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1
None	16909at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	2	1
None	16911at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16918at7041	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
None	16919at7041	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1
None	1691at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
None	16923at7041	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1
None	16924at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16925at7041	1	1	3	0	1	1	1	1	1	1	1	1	1	1	1
None	16926at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16930at7041	2	2	2	2	22	3	8	1	4	1	2	1	5	1	5
None	16936at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
None	1693at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
None	16942at7041	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1
None	16944at7041	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1
None	16949at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3
None	1694at7041	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1
None	16951at7041	4	3	3	2	9	2	0	3	4	5	2	5	2	2	2
None	16954at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16957at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	16962at7041	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
None	16963at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	16964at7041	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1
None	16967at7041	1	1	1	1	1	1	1	1	1	3	0	2	1	3	1
None	1696at7041	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2
None	16971at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	16981at7041	1	1	2	0	1	1	2	1	1	2	1	1	1	1	1
None	16985at7041	3	1	1	0	1	2	1	1	1	1	1	1	1	1	1
None	1698at7041	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
None	16993at7041	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
None	16999at7041	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
None	17003at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
None	17006at7041	1	1	2	0	1	1	1	1	1	1	1	1	1	1	1
None	17012at7041	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
None	17014at7041	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
None	17020at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	17021at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3
None	17022at7041	2	3	1	0	1	1	1	1	1	1	1	1	1	1	1
None	17023at7041	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1
None	17024at7041	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
None	17028at7041	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1
None	17033at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	17035at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
None	1703at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
None	17042at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
None	17044at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	17046at7041	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
None	17048at7041	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
None	17049at7041	1	2	1	1	1	3	1	2	1	1	1	1	1	1	1
None	17050at7041	1	1	1	0	1	1	2	1	1	1	1	1	1	1	2
None	17051at7041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
